date,value,indicator_name
1981-11-06,1444.5,Gold price INR
1981-11-09,1440.0,Gold price INR
1981-11-10,1435.5,Gold price INR
1981-11-11,1381.5,Gold price INR
1981-11-12,1368.0,Gold price INR
1981-11-13,1381.5,Gold price INR
1981-11-16,1363.5,Gold price INR
1981-11-17,1332.0,Gold price INR
1981-11-18,1336.5,Gold price INR
1981-11-19,1341.0,Gold price INR
1981-11-20,1350.0,Gold price INR
1981-11-23,1332.0,Gold price INR
1981-11-24,1327.5,Gold price INR
1981-11-25,1359.0,Gold price INR
1981-11-26,1368.0,Gold price INR
1981-11-27,1363.5,Gold price INR
1981-11-30,1404.0,Gold price INR
1981-12-01,1372.5,Gold price INR
1981-12-02,1359.0,Gold price INR
1981-12-03,1413.0,Gold price INR
1981-12-04,1422.0,Gold price INR
1981-12-07,1408.5,Gold price INR
1981-12-08,1413.0,Gold price INR
1981-12-09,1368.0,Gold price INR
1981-12-10,1377.0,Gold price INR
1981-12-11,1431.0,Gold price INR
1981-12-14,1408.5,Gold price INR
1981-12-15,1377.0,Gold price INR
1981-12-16,1390.5,Gold price INR
1981-12-17,1390.5,Gold price INR
1981-12-18,1386.0,Gold price INR
1981-12-21,1404.0,Gold price INR
1981-12-22,1359.0,Gold price INR
1981-12-23,1350.0,Gold price INR
1981-12-24,1354.5,Gold price INR
1981-12-25,1354.5,Gold price INR
1981-12-28,1354.5,Gold price INR
1981-12-29,1327.5,Gold price INR
1981-12-30,1323.0,Gold price INR
1981-12-31,1332.0,Gold price INR
1982-01-01,1332.0,Gold price INR
1982-01-04,1332.0,Gold price INR
1982-01-05,1345.5,Gold price INR
1982-01-06,1345.5,Gold price INR
1982-01-07,1327.5,Gold price INR
1982-01-08,1336.5,Gold price INR
1982-01-11,1332.0,Gold price INR
1982-01-12,1314.0,Gold price INR
1982-01-13,1309.5,Gold price INR
1982-01-14,1246.5,Gold price INR
1982-01-15,1264.5,Gold price INR
1982-01-18,1228.5,Gold price INR
1982-01-19,1260.0,Gold price INR
1982-01-20,1251.0,Gold price INR
1982-01-21,1264.5,Gold price INR
1982-01-22,1273.5,Gold price INR
1982-01-25,1260.0,Gold price INR
1982-01-26,1251.0,Gold price INR
1982-01-27,1287.0,Gold price INR
1982-01-28,1278.0,Gold price INR
1982-01-29,1305.0,Gold price INR
1982-02-01,1287.0,Gold price INR
1982-02-02,1264.5,Gold price INR
1982-02-03,1273.5,Gold price INR
1982-02-04,1287.0,Gold price INR
1982-02-05,1305.0,Gold price INR
1982-02-08,1282.5,Gold price INR
1982-02-09,1273.5,Gold price INR
1982-02-10,1287.0,Gold price INR
1982-02-11,1278.0,Gold price INR
1982-02-12,1282.5,Gold price INR
1982-02-15,1269.0,Gold price INR
1982-02-16,1278.0,Gold price INR
1982-02-17,1278.0,Gold price INR
1982-02-18,1242.0,Gold price INR
1982-02-19,1251.0,Gold price INR
1982-02-22,1224.0,Gold price INR
1982-02-23,1228.5,Gold price INR
1982-02-24,1237.5,Gold price INR
1982-02-25,1251.0,Gold price INR
1982-02-26,1242.0,Gold price INR
1982-03-01,1224.0,Gold price INR
1982-03-02,1237.5,Gold price INR
1982-03-03,1210.5,Gold price INR
1982-03-04,1179.0,Gold price INR
1982-03-05,1152.0,Gold price INR
1982-03-08,1147.5,Gold price INR
1982-03-09,1111.5,Gold price INR
1982-03-10,1134.0,Gold price INR
1982-03-11,1138.5,Gold price INR
1982-03-12,1102.5,Gold price INR
1982-03-15,1071.0,Gold price INR
1982-03-16,1098.0,Gold price INR
1982-03-17,1071.0,Gold price INR
1982-03-18,1098.0,Gold price INR
1982-03-19,1084.5,Gold price INR
1982-03-22,1084.5,Gold price INR
1982-03-23,1116.0,Gold price INR
1982-03-24,1138.5,Gold price INR
1982-03-25,1125.0,Gold price INR
1982-03-26,1107.0,Gold price INR
1982-03-29,1093.5,Gold price INR
1982-03-30,1116.0,Gold price INR
1982-03-31,1098.0,Gold price INR
1982-04-01,1116.0,Gold price INR
1982-04-02,1120.5,Gold price INR
1982-04-05,1161.0,Gold price INR
1982-04-06,1201.5,Gold price INR
1982-04-07,1224.0,Gold price INR
1982-04-08,1206.0,Gold price INR
1982-04-09,1206.0,Gold price INR
1982-04-12,1206.0,Gold price INR
1982-04-13,1210.5,Gold price INR
1982-04-14,1264.5,Gold price INR
1982-04-15,1251.0,Gold price INR
1982-04-16,1255.5,Gold price INR
1982-04-19,1228.5,Gold price INR
1982-04-20,1192.5,Gold price INR
1982-04-21,1192.5,Gold price INR
1982-04-22,1188.0,Gold price INR
1982-04-23,1197.0,Gold price INR
1982-04-26,1233.0,Gold price INR
1982-04-27,1206.0,Gold price INR
1982-04-28,1228.5,Gold price INR
1982-04-29,1201.5,Gold price INR
1982-04-30,1224.0,Gold price INR
1982-05-03,1224.0,Gold price INR
1982-05-04,1174.5,Gold price INR
1982-05-05,1161.0,Gold price INR
1982-05-06,1138.5,Gold price INR
1982-05-07,1143.0,Gold price INR
1982-05-10,1111.5,Gold price INR
1982-05-11,1111.5,Gold price INR
1982-05-12,1129.5,Gold price INR
1982-05-13,1129.5,Gold price INR
1982-05-14,1134.0,Gold price INR
1982-05-17,1152.0,Gold price INR
1982-05-18,1165.5,Gold price INR
1982-05-19,1183.5,Gold price INR
1982-05-20,1183.5,Gold price INR
1982-05-21,1174.5,Gold price INR
1982-05-24,1138.5,Gold price INR
1982-05-25,1116.0,Gold price INR
1982-05-26,1138.5,Gold price INR
1982-05-27,1116.0,Gold price INR
1982-05-28,1129.5,Gold price INR
1982-05-31,1129.5,Gold price INR
1982-06-01,1102.5,Gold price INR
1982-06-02,1084.5,Gold price INR
1982-06-03,1102.5,Gold price INR
1982-06-04,1093.5,Gold price INR
1982-06-07,1107.0,Gold price INR
1982-06-08,1143.0,Gold price INR
1982-06-09,1102.5,Gold price INR
1982-06-10,1138.5,Gold price INR
1982-06-11,1125.0,Gold price INR
1982-06-14,1125.0,Gold price INR
1982-06-15,1098.0,Gold price INR
1982-06-16,1102.5,Gold price INR
1982-06-17,1098.0,Gold price INR
1982-06-18,1080.0,Gold price INR
1982-06-21,1039.5,Gold price INR
1982-06-22,1053.0,Gold price INR
1982-06-23,1053.0,Gold price INR
1982-06-24,1084.5,Gold price INR
1982-06-25,1066.5,Gold price INR
1982-06-28,1062.0,Gold price INR
1982-06-29,1089.0,Gold price INR
1982-06-30,1093.5,Gold price INR
1982-07-01,1093.5,Gold price INR
1982-07-02,1102.5,Gold price INR
1982-07-05,1116.0,Gold price INR
1982-07-06,1107.0,Gold price INR
1982-07-07,1084.5,Gold price INR
1982-07-08,1102.5,Gold price INR
1982-07-09,1134.0,Gold price INR
1982-07-12,1183.5,Gold price INR
1982-07-13,1197.0,Gold price INR
1982-07-14,1246.5,Gold price INR
1982-07-15,1228.5,Gold price INR
1982-07-16,1219.5,Gold price INR
1982-07-19,1228.5,Gold price INR
1982-07-20,1206.0,Gold price INR
1982-07-21,1260.0,Gold price INR
1982-07-22,1255.5,Gold price INR
1982-07-23,1260.0,Gold price INR
1982-07-26,1242.0,Gold price INR
1982-07-27,1228.5,Gold price INR
1982-07-28,1215.0,Gold price INR
1982-07-29,1192.5,Gold price INR
1982-07-30,1201.5,Gold price INR
1982-08-02,1233.0,Gold price INR
1982-08-03,1246.5,Gold price INR
1982-08-04,1228.5,Gold price INR
1982-08-05,1233.0,Gold price INR
1982-08-06,1224.0,Gold price INR
1982-08-09,1192.5,Gold price INR
1982-08-10,1188.0,Gold price INR
1982-08-11,1174.5,Gold price INR
1982-08-12,1179.0,Gold price INR
1982-08-13,1192.5,Gold price INR
1982-08-16,1179.0,Gold price INR
1982-08-17,1188.0,Gold price INR
1982-08-18,1233.0,Gold price INR
1982-08-19,1251.0,Gold price INR
1982-08-20,1327.5,Gold price INR
1982-08-23,1327.5,Gold price INR
1982-08-24,1426.5,Gold price INR
1982-08-25,1372.5,Gold price INR
1982-08-26,1458.0,Gold price INR
1982-08-27,1498.5,Gold price INR
1982-08-30,1498.5,Gold price INR
1982-08-31,1449.0,Gold price INR
1982-09-01,1431.0,Gold price INR
1982-09-02,1431.0,Gold price INR
1982-09-03,1611.0,Gold price INR
1982-09-06,1624.5,Gold price INR
1982-09-07,1728.0,Gold price INR
1982-09-08,1665.0,Gold price INR
1982-09-09,1687.5,Gold price INR
1982-09-10,1593.0,Gold price INR
1982-09-13,1566.0,Gold price INR
1982-09-14,1602.0,Gold price INR
1982-09-15,1579.5,Gold price INR
1982-09-16,1584.0,Gold price INR
1982-09-17,1579.5,Gold price INR
1982-09-20,1507.5,Gold price INR
1982-09-21,1507.5,Gold price INR
1982-09-22,1561.5,Gold price INR
1982-09-23,1552.5,Gold price INR
1982-09-24,1557.0,Gold price INR
1982-09-27,1476.0,Gold price INR
1982-09-28,1462.5,Gold price INR
1982-09-29,1476.0,Gold price INR
1982-09-30,1408.5,Gold price INR
1982-10-01,1417.5,Gold price INR
1982-10-04,1399.5,Gold price INR
1982-10-05,1386.0,Gold price INR
1982-10-06,1435.5,Gold price INR
1982-10-07,1480.5,Gold price INR
1982-10-08,1561.5,Gold price INR
1982-10-11,1530.0,Gold price INR
1982-10-12,1557.0,Gold price INR
1982-10-13,1525.5,Gold price INR
1982-10-14,1597.5,Gold price INR
1982-10-15,1557.0,Gold price INR
1982-10-18,1516.5,Gold price INR
1982-10-19,1561.5,Gold price INR
1982-10-20,1534.5,Gold price INR
1982-10-21,1543.5,Gold price INR
1982-10-22,1516.5,Gold price INR
1982-10-25,1507.5,Gold price INR
1982-10-26,1489.5,Gold price INR
1982-10-27,1512.0,Gold price INR
1982-10-28,1498.5,Gold price INR
1982-10-29,1512.0,Gold price INR
1982-11-01,1521.0,Gold price INR
1982-11-02,1543.5,Gold price INR
1982-11-03,1552.5,Gold price INR
1982-11-04,1530.0,Gold price INR
1982-11-05,1521.0,Gold price INR
1982-11-08,1471.5,Gold price INR
1982-11-09,1471.5,Gold price INR
1982-11-10,1476.0,Gold price INR
1982-11-11,1462.5,Gold price INR
1982-11-12,1440.0,Gold price INR
1982-11-15,1462.5,Gold price INR
1982-11-16,1462.5,Gold price INR
1982-11-17,1498.5,Gold price INR
1982-11-18,1476.0,Gold price INR
1982-11-19,1494.0,Gold price INR
1982-11-22,1489.5,Gold price INR
1982-11-23,1458.0,Gold price INR
1982-11-24,1453.5,Gold price INR
1982-11-25,1489.5,Gold price INR
1982-11-26,1480.5,Gold price INR
1982-11-29,1530.0,Gold price INR
1982-11-30,1521.0,Gold price INR
1982-12-01,1561.5,Gold price INR
1982-12-02,1543.5,Gold price INR
1982-12-03,1561.5,Gold price INR
1982-12-06,1575.0,Gold price INR
1982-12-07,1624.5,Gold price INR
1982-12-08,1611.0,Gold price INR
1982-12-09,1579.5,Gold price INR
1982-12-10,1570.5,Gold price INR
1982-12-13,1566.0,Gold price INR
1982-12-14,1602.0,Gold price INR
1982-12-15,1557.0,Gold price INR
1982-12-16,1570.5,Gold price INR
1982-12-17,1579.5,Gold price INR
1982-12-20,1566.0,Gold price INR
1982-12-21,1588.5,Gold price INR
1982-12-22,1602.0,Gold price INR
1982-12-23,1597.5,Gold price INR
1982-12-24,1593.0,Gold price INR
1982-12-27,1593.0,Gold price INR
1982-12-28,1593.0,Gold price INR
1982-12-29,1584.0,Gold price INR
1982-12-30,1588.5,Gold price INR
1982-12-31,1588.5,Gold price INR
1983-01-03,1588.5,Gold price INR
1983-01-04,1593.0,Gold price INR
1983-01-05,1615.5,Gold price INR
1983-01-06,1638.0,Gold price INR
1983-01-07,1615.5,Gold price INR
1983-01-10,1696.5,Gold price INR
1983-01-11,1759.5,Gold price INR
1983-01-12,1741.5,Gold price INR
1983-01-13,1764.0,Gold price INR
1983-01-14,1737.0,Gold price INR
1983-01-17,1782.0,Gold price INR
1983-01-18,1759.5,Gold price INR
1983-01-19,1791.0,Gold price INR
1983-01-20,1764.0,Gold price INR
1983-01-21,1782.0,Gold price INR
1983-01-24,1728.0,Gold price INR
1983-01-25,1746.0,Gold price INR
1983-01-26,1755.0,Gold price INR
1983-01-27,1791.0,Gold price INR
1983-01-28,1791.0,Gold price INR
1983-01-31,1840.5,Gold price INR
1983-02-01,1845.0,Gold price INR
1983-02-02,1822.5,Gold price INR
1983-02-03,1845.0,Gold price INR
1983-02-04,1831.5,Gold price INR
1983-02-07,1777.5,Gold price INR
1983-02-08,1804.5,Gold price INR
1983-02-09,1782.0,Gold price INR
1983-02-10,1795.5,Gold price INR
1983-02-11,1827.0,Gold price INR
1983-02-14,1818.0,Gold price INR
1983-02-15,1854.0,Gold price INR
1983-02-16,1836.0,Gold price INR
1983-02-17,1831.5,Gold price INR
1983-02-18,1822.5,Gold price INR
1983-02-21,1836.0,Gold price INR
1983-02-22,1849.5,Gold price INR
1983-02-23,1750.5,Gold price INR
1983-02-24,1728.0,Gold price INR
1983-02-25,1714.5,Gold price INR
1983-02-28,1543.5,Gold price INR
1983-03-01,1516.5,Gold price INR
1983-03-02,1570.5,Gold price INR
1983-03-03,1570.5,Gold price INR
1983-03-04,1516.5,Gold price INR
1983-03-07,1525.5,Gold price INR
1983-03-08,1552.5,Gold price INR
1983-03-09,1543.5,Gold price INR
1983-03-10,1575.0,Gold price INR
1983-03-11,1552.5,Gold price INR
1983-03-14,1579.5,Gold price INR
1983-03-15,1593.0,Gold price INR
1983-03-16,1552.5,Gold price INR
1983-03-17,1525.5,Gold price INR
1983-03-18,1548.0,Gold price INR
1983-03-21,1525.5,Gold price INR
1983-03-22,1543.5,Gold price INR
1983-03-23,1525.5,Gold price INR
1983-03-24,1512.0,Gold price INR
1983-03-25,1507.5,Gold price INR
1983-03-28,1516.5,Gold price INR
1983-03-29,1516.5,Gold price INR
1983-03-30,1530.0,Gold price INR
1983-03-31,1512.0,Gold price INR
1983-04-01,1512.0,Gold price INR
1983-04-04,1512.0,Gold price INR
1983-04-05,1552.5,Gold price INR
1983-04-06,1548.0,Gold price INR
1983-04-07,1570.5,Gold price INR
1983-04-08,1552.5,Gold price INR
1983-04-11,1557.0,Gold price INR
1983-04-12,1575.0,Gold price INR
1983-04-13,1570.5,Gold price INR
1983-04-14,1593.0,Gold price INR
1983-04-15,1593.0,Gold price INR
1983-04-18,1606.5,Gold price INR
1983-04-19,1624.5,Gold price INR
1983-04-20,1597.5,Gold price INR
1983-04-21,1620.0,Gold price INR
1983-04-22,1602.0,Gold price INR
1983-04-25,1611.0,Gold price INR
1983-04-26,1593.0,Gold price INR
1983-04-27,1606.5,Gold price INR
1983-04-28,1575.0,Gold price INR
1983-04-29,1579.5,Gold price INR
1983-05-02,1579.5,Gold price INR
1983-05-03,1584.0,Gold price INR
1983-05-04,1602.0,Gold price INR
1983-05-05,1597.5,Gold price INR
1983-05-06,1584.0,Gold price INR
1983-05-09,1602.0,Gold price INR
1983-05-10,1615.5,Gold price INR
1983-05-11,1629.0,Gold price INR
1983-05-12,1606.5,Gold price INR
1983-05-13,1606.5,Gold price INR
1983-05-16,1615.5,Gold price INR
1983-05-17,1606.5,Gold price INR
1983-05-18,1624.5,Gold price INR
1983-05-19,1620.0,Gold price INR
1983-05-20,1615.5,Gold price INR
1983-05-23,1593.0,Gold price INR
1983-05-24,1602.0,Gold price INR
1983-05-25,1597.5,Gold price INR
1983-05-26,1606.5,Gold price INR
1983-05-27,1597.5,Gold price INR
1983-05-30,1597.5,Gold price INR
1983-05-31,1615.5,Gold price INR
1983-06-01,1530.0,Gold price INR
1983-06-02,1521.0,Gold price INR
1983-06-03,1534.5,Gold price INR
1983-06-06,1512.0,Gold price INR
1983-06-07,1485.0,Gold price INR
1983-06-08,1485.0,Gold price INR
1983-06-09,1485.0,Gold price INR
1983-06-10,1521.0,Gold price INR
1983-06-13,1534.5,Gold price INR
1983-06-14,1539.0,Gold price INR
1983-06-15,1498.5,Gold price INR
1983-06-16,1516.5,Gold price INR
1983-06-17,1543.5,Gold price INR
1983-06-20,1525.5,Gold price INR
1983-06-21,1548.0,Gold price INR
1983-06-22,1561.5,Gold price INR
1983-06-23,1552.5,Gold price INR
1983-06-24,1548.0,Gold price INR
1983-06-27,1575.0,Gold price INR
1983-06-28,1525.5,Gold price INR
1983-06-29,1543.5,Gold price INR
1983-06-30,1539.0,Gold price INR
1983-07-01,1539.0,Gold price INR
1983-07-04,1539.0,Gold price INR
1983-07-05,1534.5,Gold price INR
1983-07-06,1516.5,Gold price INR
1983-07-07,1530.0,Gold price INR
1983-07-08,1561.5,Gold price INR
1983-07-11,1579.5,Gold price INR
1983-07-12,1597.5,Gold price INR
1983-07-13,1588.5,Gold price INR
1983-07-14,1575.0,Gold price INR
1983-07-15,1566.0,Gold price INR
1983-07-18,1575.0,Gold price INR
1983-07-19,1575.0,Gold price INR
1983-07-20,1575.0,Gold price INR
1983-07-21,1597.5,Gold price INR
1983-07-22,1557.0,Gold price INR
1983-07-25,1570.5,Gold price INR
1983-07-26,1579.5,Gold price INR
1983-07-27,1579.5,Gold price INR
1983-07-28,1584.0,Gold price INR
1983-07-29,1579.5,Gold price INR
1983-08-01,1548.0,Gold price INR
1983-08-02,1548.0,Gold price INR
1983-08-03,1543.5,Gold price INR
1983-08-04,1543.5,Gold price INR
1983-08-05,1521.0,Gold price INR
1983-08-08,1525.5,Gold price INR
1983-08-09,1543.5,Gold price INR
1983-08-10,1530.0,Gold price INR
1983-08-11,1539.0,Gold price INR
1983-08-12,1539.0,Gold price INR
1983-08-15,1552.5,Gold price INR
1983-08-16,1566.0,Gold price INR
1983-08-17,1561.5,Gold price INR
1983-08-18,1575.0,Gold price INR
1983-08-19,1570.5,Gold price INR
1983-08-22,1566.0,Gold price INR
1983-08-23,1593.0,Gold price INR
1983-08-24,1593.0,Gold price INR
1983-08-25,1588.5,Gold price INR
1983-08-26,1575.0,Gold price INR
1983-08-29,1575.0,Gold price INR
1983-08-30,1575.0,Gold price INR
1983-08-31,1552.5,Gold price INR
1983-09-01,1557.0,Gold price INR
1983-09-02,1570.5,Gold price INR
1983-09-05,1575.0,Gold price INR
1983-09-06,1570.5,Gold price INR
1983-09-07,1561.5,Gold price INR
1983-09-08,1557.0,Gold price INR
1983-09-09,1552.5,Gold price INR
1983-09-12,1557.0,Gold price INR
1983-09-13,1525.5,Gold price INR
1983-09-14,1525.5,Gold price INR
1983-09-15,1507.5,Gold price INR
1983-09-16,1516.5,Gold price INR
1983-09-19,1530.0,Gold price INR
1983-09-20,1552.5,Gold price INR
1983-09-21,1539.0,Gold price INR
1983-09-22,1543.5,Gold price INR
1983-09-23,1552.5,Gold price INR
1983-09-26,1566.0,Gold price INR
1983-09-27,1557.0,Gold price INR
1983-09-28,1557.0,Gold price INR
1983-09-29,1539.0,Gold price INR
1983-09-30,1516.5,Gold price INR
1983-10-03,1471.5,Gold price INR
1983-10-04,1476.0,Gold price INR
1983-10-05,1453.5,Gold price INR
1983-10-06,1489.5,Gold price INR
1983-10-07,1471.5,Gold price INR
1983-10-10,1498.5,Gold price INR
1983-10-11,1507.5,Gold price INR
1983-10-12,1480.5,Gold price INR
1983-10-13,1489.5,Gold price INR
1983-10-14,1498.5,Gold price INR
1983-10-17,1498.5,Gold price INR
1983-10-18,1489.5,Gold price INR
1983-10-19,1476.0,Gold price INR
1983-10-20,1462.5,Gold price INR
1983-10-21,1480.5,Gold price INR
1983-10-24,1489.5,Gold price INR
1983-10-25,1494.0,Gold price INR
1983-10-26,1494.0,Gold price INR
1983-10-27,1453.5,Gold price INR
1983-10-28,1462.5,Gold price INR
1983-10-31,1444.5,Gold price INR
1983-11-01,1431.0,Gold price INR
1983-11-02,1435.5,Gold price INR
1983-11-03,1444.5,Gold price INR
1983-11-04,1449.0,Gold price INR
1983-11-07,1426.5,Gold price INR
1983-11-08,1449.0,Gold price INR
1983-11-09,1449.0,Gold price INR
1983-11-10,1449.0,Gold price INR
1983-11-11,1453.5,Gold price INR
1983-11-14,1458.0,Gold price INR
1983-11-15,1458.0,Gold price INR
1983-11-16,1462.5,Gold price INR
1983-11-17,1444.5,Gold price INR
1983-11-18,1453.5,Gold price INR
1983-11-21,1435.5,Gold price INR
1983-11-22,1435.5,Gold price INR
1983-11-23,1440.0,Gold price INR
1983-11-24,1440.0,Gold price INR
1983-11-25,1444.5,Gold price INR
1983-11-28,1467.0,Gold price INR
1983-11-29,1503.0,Gold price INR
1983-11-30,1552.5,Gold price INR
1983-12-01,1530.0,Gold price INR
1983-12-02,1543.5,Gold price INR
1983-12-05,1548.0,Gold price INR
1983-12-06,1525.5,Gold price INR
1983-12-07,1539.0,Gold price INR
1983-12-08,1539.0,Gold price INR
1983-12-09,1489.5,Gold price INR
1983-12-12,1503.0,Gold price INR
1983-12-13,1507.5,Gold price INR
1983-12-14,1503.0,Gold price INR
1983-12-15,1494.0,Gold price INR
1983-12-16,1480.5,Gold price INR
1983-12-19,1453.5,Gold price INR
1983-12-20,1458.0,Gold price INR
1983-12-21,1467.0,Gold price INR
1983-12-22,1467.0,Gold price INR
1983-12-23,1462.5,Gold price INR
1983-12-26,1462.5,Gold price INR
1983-12-27,1462.5,Gold price INR
1983-12-28,1467.0,Gold price INR
1983-12-29,1453.5,Gold price INR
1983-12-30,1471.5,Gold price INR
1984-01-02,1471.5,Gold price INR
1984-01-03,1498.5,Gold price INR
1984-01-04,1476.0,Gold price INR
1984-01-05,1480.5,Gold price INR
1984-01-06,1471.5,Gold price INR
1984-01-09,1413.0,Gold price INR
1984-01-10,1440.0,Gold price INR
1984-01-11,1453.5,Gold price INR
1984-01-12,1462.5,Gold price INR
1984-01-13,1476.0,Gold price INR
1984-01-16,1444.5,Gold price INR
1984-01-17,1462.5,Gold price INR
1984-01-18,1444.5,Gold price INR
1984-01-19,1467.0,Gold price INR
1984-01-20,1485.0,Gold price INR
1984-01-23,1467.0,Gold price INR
1984-01-24,1440.0,Gold price INR
1984-01-25,1444.5,Gold price INR
1984-01-26,1453.5,Gold price INR
1984-01-27,1449.0,Gold price INR
1984-01-30,1453.5,Gold price INR
1984-01-31,1471.5,Gold price INR
1984-02-01,1485.0,Gold price INR
1984-02-02,1503.0,Gold price INR
1984-02-03,1521.0,Gold price INR
1984-02-06,1498.5,Gold price INR
1984-02-07,1503.0,Gold price INR
1984-02-08,1525.5,Gold price INR
1984-02-09,1516.5,Gold price INR
1984-02-10,1503.0,Gold price INR
1984-02-13,1489.5,Gold price INR
1984-02-14,1476.0,Gold price INR
1984-02-15,1503.0,Gold price INR
1984-02-16,1503.0,Gold price INR
1984-02-17,1498.5,Gold price INR
1984-02-20,1516.5,Gold price INR
1984-02-21,1534.5,Gold price INR
1984-02-22,1548.0,Gold price INR
1984-02-23,1570.5,Gold price INR
1984-02-24,1557.0,Gold price INR
1984-02-27,1543.5,Gold price INR
1984-02-28,1566.0,Gold price INR
1984-02-29,1552.5,Gold price INR
1984-03-01,1561.5,Gold price INR
1984-03-02,1570.5,Gold price INR
1984-03-05,1602.0,Gold price INR
1984-03-06,1584.0,Gold price INR
1984-03-07,1588.5,Gold price INR
1984-03-08,1566.0,Gold price INR
1984-03-09,1588.5,Gold price INR
1984-03-12,1552.5,Gold price INR
1984-03-13,1548.0,Gold price INR
1984-03-14,1575.0,Gold price INR
1984-03-15,1543.5,Gold price INR
1984-03-16,1557.0,Gold price INR
1984-03-19,1548.0,Gold price INR
1984-03-20,1561.5,Gold price INR
1984-03-21,1557.0,Gold price INR
1984-03-22,1548.0,Gold price INR
1984-03-23,1530.0,Gold price INR
1984-03-26,1539.0,Gold price INR
1984-03-27,1525.5,Gold price INR
1984-03-28,1521.0,Gold price INR
1984-03-29,1539.0,Gold price INR
1984-03-30,1534.5,Gold price INR
